Timestamp,Animal,Temperature,Outdoor_Temperature,Humidity,Wind_Speed,Horizontal_Inlet1_Damper_Position,Vertical_Inlet1_Position,Stepless_Gear1,Stepless_Variable_Fan1,Vertical_Multi_Gear1,Vertical_Multi_Gear2,Vertical_Multi_Gear3,trend,daily,weekly
2024-01-27 19:30:00,450.0,9.8238392136,9.8247551056,57.146422338,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.92067627795613,-1.6442996592020163,1.087875334761348
2024-01-27 20:00:00,450.0,10.0459965584,10.4923153488,56.257266022,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.91969845875449,-2.3924026871859856,1.0847698785994768
2024-01-27 20:30:00,450.0,10.257111373333332,8.098506037166667,55.86658269,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.91872063955284,-3.0098800652660214,1.0806843656358234
2024-01-27 21:00:00,450.0,10.453384424,7.529064506999999,55.277308478,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.917742820351194,-3.4589403557056313,1.0756436485327645
2024-01-27 21:30:00,450.0,10.665073352857144,7.459457852142857,54.17916782428572,0.0,9.367508441,0.0,22.400000689999995,29.46666777,0.0,0.0,0.0,57.916765001149535,-3.7235149700543126,1.0696749862806734
2024-01-27 22:00:00,450.0,10.7972280525,7.032668034,53.2541151625,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.91578718194789,-3.8073127791698322,1.062807942906464
2024-01-27 22:30:00,450.0,10.903284246666669,6.822124020166666,52.68498637833333,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.91480936274624,-3.729219023985675,1.0550742788238017
2024-01-27 23:00:00,450.0,10.9614144675,6.620467102,51.758319275000005,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.913831543544596,-3.517462642779353,1.0465078351239832
2024-01-27 23:30:00,450.0,10.92423298,6.3448432046,51.316741572,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.91285372434294,-3.203958349920865,1.0371444112840909
2024-01-28 00:00:00,450.0,10.859249644,5.8863987506,51.654672012000006,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.911875905141294,-2.8198759565428038,1.0270216366145672
2024-01-28 00:30:00,450.0,10.81174315,4.4231680772,52.938852002,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.910898085939635,-2.3929353987144846,1.0161788359549468
2024-01-28 01:00:00,450.0,10.73017881,3.5440851744,54.057502988,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.90992026673799,-1.9463480359530836,1.0046568899750543
2024-01-28 01:30:00,450.0,10.637784898,2.8232890428,54.285104654,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.90894244753634,-1.4988886713627059,0.9924980906411558
